user_id,signup_at,country,marketing_channel,device_os
u_000473,2024-12-01 18:42:39,KR,organic,Android
u_000474,2024-11-16 03:27:06,KR,paid_google,Android
u_000475,2024-11-30 02:42:47,US,cross_promo,Android
u_000476,2024-11-23 21:56:04,KR,paid_facebook,Android
u_000477,2024-11-10 14:37:34,JP,paid_google,Android
u_000478,2024-11-15 17:08:15,KR,paid_tiktok,Android
u_000479,2024-11-15 07:10:05,JP,organic,iOS
u_000480,2024-12-26 08:49:39,KR,paid_tiktok,Android
u_000481,2024-11-20 03:15:15,KR,referral,Android
u_000482,2024-11-01 21:16:23,JP,paid_google,Android
u_000483,2024-12-29 11:56:07,JP,referral,Android
u_000484,2024-11-16 16:58:19,JP,paid_google,Android
u_000485,2024-11-01 02:44:47,KR,organic,Android
u_000486,2024-12-16 08:05:49,KR,paid_google,iOS
u_000487,2024-12-13 22:33:41,KR,referral,Android
u_000488,2024-12-21 16:25:15,KR,paid_facebook,iOS
u_000489,2024-11-24 10:58:29,US,paid_facebook,Android
u_000490,2024-12-26 19:13:35,KR,referral,Android
u_000491,2024-11-28 15:02:04,JP,paid_tiktok,iOS
u_000492,2024-12-21 01:53:06,US,paid_tiktok,iOS
u_000493,2024-11-07 15:25:12,US,paid_facebook,Android
u_000494,2024-12-04 22:33:45,KR,paid_facebook,Android
u_000495,2024-12-18 00:58:35,KR,paid_facebook,Android
u_000496,2024-12-17 21:13:22,US,paid_google,Android
u_000497,2024-12-17 04:08:44,US,paid_facebook,Android
u_000498,2024-12-25 18:10:39,US,paid_google,Android
u_000499,2024-12-26 18:41:44,KR,paid_tiktok,iOS
u_000500,2024-11-20 08:04:59,JP,paid_facebook,iOS
u_000501,2024-12-31 14:01:55,KR,paid_facebook,Android
u_000502,2024-11-06 08:54:32,KR,referral,Android
u_000503,2024-11-05 08:26:42,US,cross_promo,iOS
u_000504,2024-12-17 21:29:21,KR,paid_facebook,Android
u_000505,2024-11-08 04:29:42,US,paid_facebook,iOS
u_000506,2024-11-09 19:58:34,KR,paid_tiktok,Android
u_000507,2024-12-30 19:39:19,KR,paid_tiktok,iOS
u_000508,2024-12-05 23:35:57,KR,paid_tiktok,Android
u_000509,2024-11-21 15:40:41,US,paid_facebook,Android
u_000510,2024-12-26 18:18:10,KR,paid_tiktok,Android
u_000511,2024-11-13 07:50:41,US,referral,iOS
u_000512,2024-11-30 10:04:05,US,cross_promo,iOS
u_000513,2024-12-01 07:28:25,US,paid_tiktok,Android
u_000514,2024-11-16 22:24:19,KR,organic,iOS
u_000515,2024-11-21 17:48:58,KR,referral,Android
u_000516,2024-12-05 22:17:42,JP,paid_google,Android
u_000517,2024-12-27 17:37:35,KR,referral,Android
u_000518,2024-12-17 00:46:33,US,cross_promo,iOS
u_000519,2024-11-07 14:43:08,KR,referral,Android
u_000520,2024-11-09 15:56:27,KR,paid_google,Android
u_000521,2024-11-09 21:29:46,JP,organic,iOS
u_000522,2024-11-08 08:08:51,KR,paid_tiktok,Android
u_000523,2024-11-16 02:06:39,US,referral,Android
u_000524,2024-12-24 18:59:18,KR,paid_facebook,Android
u_000525,2024-11-22 04:20:59,KR,cross_promo,iOS
u_000526,2024-12-14 13:18:05,KR,referral,Android
u_000527,2024-11-16 18:47:03,KR,paid_facebook,Android
u_000528,2024-12-27 16:25:23,KR,referral,Android
u_000529,2024-11-28 20:02:16,JP,referral,iOS
u_000530,2024-12-26 07:18:29,KR,cross_promo,iOS
u_000531,2024-12-13 17:13:29,KR,paid_tiktok,iOS
u_000532,2024-11-05 06:13:55,US,paid_google,Android
u_000533,2024-12-14 05:32:55,JP,cross_promo,Android
u_000534,2024-12-14 09:08:20,KR,paid_facebook,Android
u_000535,2024-11-12 09:05:25,JP,referral,Android
u_000536,2024-11-23 07:26:46,KR,paid_tiktok,Android
u_000537,2024-12-23 14:48:10,KR,referral,Android
u_000538,2024-11-01 09:32:39,JP,paid_facebook,Android
u_000539,2024-11-01 22:14:28,JP,paid_google,Android
u_000540,2024-11-28 05:52:18,JP,paid_tiktok,Android
u_000541,2024-11-20 09:49:49,KR,cross_promo,iOS
u_000542,2024-11-04 23:57:15,KR,organic,Android
u_000543,2024-12-27 14:14:00,KR,paid_facebook,Android
u_000544,2024-12-25 01:23:18,JP,cross_promo,Android
u_000545,2024-12-24 04:56:27,KR,paid_google,iOS
u_000546,2024-12-28 23:42:53,JP,paid_facebook,Android
u_000547,2024-12-27 18:04:12,JP,organic,Android
u_000548,2024-12-19 14:53:10,KR,paid_facebook,Android
u_000549,2024-11-02 17:09:07,KR,referral,Android
u_000550,2024-11-10 05:50:35,US,paid_google,Android
u_000551,2024-12-25 17:58:34,JP,paid_google,iOS
u_000552,2024-12-24 16:00:03,KR,referral,iOS
u_000553,2024-12-27 02:15:29,KR,paid_google,Android
u_000554,2024-12-31 15:42:52,JP,paid_facebook,iOS
u_000555,2024-12-31 16:32:22,KR,cross_promo,Android
u_000556,2024-11-12 22:26:55,US,cross_promo,Android
u_000557,2024-12-02 03:01:54,KR,cross_promo,Android
u_000558,2024-12-15 19:16:13,KR,organic,Android
u_000559,2024-12-28 20:24:38,KR,paid_tiktok,Android
u_000560,2024-12-11 10:47:32,KR,organic,Android
u_000561,2024-12-07 00:34:11,JP,cross_promo,Android
u_000562,2024-11-12 06:57:18,KR,paid_facebook,Android
u_000563,2024-12-21 05:31:01,JP,referral,iOS
u_000564,2024-11-26 04:20:39,KR,cross_promo,Android
u_000565,2024-12-02 17:29:46,US,paid_google,iOS
u_000566,2024-11-19 04:51:07,KR,organic,Android
u_000567,2024-12-20 07:51:37,KR,paid_google,iOS
u_000568,2024-12-01 22:20:56,KR,paid_tiktok,Android
u_000569,2024-11-05 06:23:42,JP,organic,iOS
u_000570,2024-12-17 00:13:19,KR,cross_promo,Android
u_000571,2024-12-02 21:26:02,KR,paid_google,Android
u_000572,2024-12-19 22:52:57,KR,cross_promo,iOS
u_000573,2024-12-09 15:29:14,KR,paid_facebook,iOS
u_000574,2024-11-14 12:07:36,US,paid_facebook,Android
u_000575,2024-12-06 19:24:22,KR,paid_google,iOS
u_000576,2024-11-07 20:12:12,US,organic,Android
u_000577,2024-11-03 07:33:49,JP,referral,Android
u_000578,2024-12-24 20:54:51,US,paid_tiktok,iOS
u_000579,2024-12-20 16:59:47,US,paid_facebook,Android
u_000580,2024-11-13 05:16:26,US,paid_tiktok,Android
u_000581,2024-11-19 21:47:43,JP,paid_tiktok,iOS
u_000582,2024-11-12 18:06:00,US,organic,Android
u_000583,2024-11-20 17:16:27,JP,organic,iOS
u_000584,2024-12-13 02:00:20,JP,referral,Android
u_000585,2024-12-13 12:26:52,JP,paid_google,Android
u_000586,2024-12-27 20:36:54,JP,paid_tiktok,Android
u_000587,2024-11-23 18:19:29,KR,cross_promo,Android
u_000588,2024-12-20 15:24:09,KR,organic,Android
u_000589,2024-12-18 05:05:58,JP,paid_google,iOS
u_000590,2024-11-28 21:05:23,KR,referral,iOS
u_000591,2024-11-14 23:03:44,KR,referral,iOS
u_000592,2024-12-25 00:58:26,KR,referral,Android
u_000593,2024-11-12 19:41:59,KR,referral,iOS
u_000594,2024-12-30 03:14:19,KR,cross_promo,Android
u_000595,2024-12-13 11:37:48,KR,referral,iOS
u_000596,2024-11-18 18:10:19,KR,paid_facebook,Android
u_000597,2024-12-05 05:33:30,JP,paid_tiktok,Android
u_000598,2024-12-25 17:02:19,KR,organic,Android
u_000599,2024-11-19 09:24:01,KR,paid_tiktok,Android
u_000600,2024-12-12 02:34:03,KR,referral,Android
u_000601,2024-11-23 23:05:16,JP,paid_tiktok,Android
u_000602,2024-12-29 02:34:13,JP,paid_facebook,iOS
u_000603,2024-11-03 17:57:32,US,organic,iOS
u_000604,2024-12-15 19:29:33,US,referral,Android
u_000605,2024-11-03 04:18:16,KR,cross_promo,Android
u_000606,2024-12-27 10:34:26,JP,paid_google,Android
u_000607,2024-11-18 19:11:35,KR,paid_tiktok,Android
u_000608,2024-11-13 06:59:36,KR,organic,iOS
u_000609,2024-11-30 13:15:01,KR,paid_facebook,Android
u_000610,2024-11-11 08:26:39,KR,paid_facebook,iOS
u_000611,2024-12-02 01:21:18,JP,paid_google,Android
u_000612,2024-12-04 22:02:12,KR,paid_google,Android
u_000613,2024-12-01 04:57:40,KR,paid_google,Android
u_000614,2024-11-24 22:22:23,US,organic,iOS
u_000615,2024-11-21 17:23:55,KR,cross_promo,iOS
u_000616,2024-12-09 23:02:07,KR,paid_tiktok,Android
u_000617,2024-12-11 21:40:57,KR,paid_facebook,iOS
u_000618,2024-12-08 05:57:20,US,referral,iOS
u_000619,2024-11-17 06:32:44,US,paid_facebook,iOS
u_000620,2024-11-22 21:46:42,KR,paid_google,Android
u_000621,2024-11-16 15:18:45,US,paid_tiktok,Android
u_000622,2024-12-05 17:56:36,JP,referral,Android
u_000623,2024-11-15 10:43:31,KR,paid_tiktok,Android
u_000624,2024-12-19 19:22:55,US,paid_tiktok,Android
u_000625,2024-12-18 13:44:22,US,paid_tiktok,Android
u_000626,2024-12-19 15:31:54,KR,paid_google,Android
u_000627,2024-11-04 18:39:41,JP,referral,iOS
u_000628,2024-11-07 12:35:08,JP,cross_promo,Android
u_000629,2024-12-05 09:58:58,KR,paid_google,Android
u_000630,2024-12-02 02:17:18,KR,paid_facebook,Android
u_000631,2024-11-08 03:11:31,KR,paid_google,Android
u_000632,2024-11-23 04:43:40,KR,paid_google,Android
u_000633,2024-11-24 22:04:40,KR,paid_google,Android
u_000634,2024-12-21 21:54:13,US,organic,iOS
u_000635,2024-11-23 02:27:07,KR,paid_tiktok,Android
u_000636,2024-12-30 21:41:27,JP,paid_tiktok,Android
u_000637,2024-11-04 22:28:44,KR,organic,iOS
u_000638,2024-11-12 16:58:57,US,referral,iOS
u_000639,2024-11-16 01:13:33,JP,referral,iOS
u_000640,2024-11-11 05:02:41,KR,organic,Android
u_000641,2024-12-15 00:35:10,KR,paid_facebook,Android
u_000642,2024-12-20 03:15:21,US,paid_facebook,iOS
u_000643,2024-11-03 17:46:52,US,paid_facebook,Android
u_000644,2024-12-28 07:30:51,JP,paid_facebook,Android
u_000645,2024-11-25 11:11:20,KR,paid_google,iOS
u_000646,2024-11-04 04:27:59,KR,cross_promo,Android
u_000647,2024-11-16 16:07:52,US,organic,iOS
u_000648,2024-11-18 19:55:04,US,organic,Android
u_000649,2024-12-20 20:34:04,KR,referral,iOS
u_000650,2024-11-02 17:46:39,KR,organic,Android
u_000651,2024-11-06 11:09:43,KR,referral,Android
u_000652,2024-12-27 22:28:52,KR,paid_facebook,iOS
u_000653,2024-12-04 13:29:03,KR,cross_promo,Android
u_000654,2024-11-04 07:04:40,US,paid_tiktok,iOS
u_000655,2024-11-11 00:55:24,US,organic,Android
u_000656,2024-12-20 06:13:33,KR,paid_facebook,iOS
u_000657,2024-12-19 02:56:18,KR,paid_tiktok,Android
u_000658,2024-12-09 01:25:29,JP,paid_tiktok,Android
u_000659,2024-12-20 17:57:29,JP,paid_tiktok,iOS
u_000660,2024-12-01 09:05:08,US,paid_tiktok,iOS
u_000661,2024-11-27 15:47:15,KR,paid_tiktok,Android
u_000662,2024-11-08 19:58:27,US,paid_google,Android
u_000663,2024-11-23 16:12:24,KR,cross_promo,Android
u_000664,2024-11-21 11:08:22,JP,paid_tiktok,iOS
u_000665,2024-11-07 20:03:48,JP,paid_google,Android
u_000666,2024-12-20 12:47:05,US,paid_google,Android
u_000667,2024-11-30 16:17:34,JP,cross_promo,iOS
u_000668,2024-11-24 10:46:31,JP,paid_facebook,Android
u_000669,2024-12-23 18:59:04,KR,referral,Android
u_000670,2024-12-06 10:57:01,JP,cross_promo,Android
u_000671,2024-11-12 13:26:47,KR,cross_promo,iOS
u_000672,2024-12-17 12:46:28,KR,paid_facebook,iOS
u_000673,2024-12-04 09:19:48,US,paid_google,Android
u_000674,2024-12-20 11:58:52,KR,paid_google,iOS
u_000675,2024-12-03 15:56:14,KR,organic,iOS
u_000676,2024-12-07 15:21:42,KR,paid_facebook,Android
u_000677,2024-11-25 02:17:20,US,organic,Android
u_000678,2024-11-16 06:49:04,KR,paid_tiktok,Android
u_000679,2024-12-30 06:45:35,JP,paid_tiktok,Android
u_000680,2024-11-22 18:59:55,KR,paid_google,Android
u_000681,2024-12-15 13:46:02,US,paid_facebook,Android
u_000682,2024-12-01 05:28:59,KR,organic,Android
u_000683,2024-11-22 01:00:28,KR,paid_google,iOS
u_000684,2024-11-03 09:05:25,KR,paid_google,Android
u_000685,2024-12-04 04:20:11,KR,organic,iOS
u_000686,2024-12-28 08:40:59,US,cross_promo,Android
u_000687,2024-11-09 21:54:06,US,paid_google,Android
u_000688,2024-12-18 04:58:36,KR,cross_promo,Android
u_000689,2024-11-05 11:56:21,KR,paid_facebook,Android
u_000690,2024-12-04 06:39:39,KR,paid_facebook,Android
u_000691,2024-11-25 15:19:58,KR,cross_promo,Android
u_000692,2024-11-14 17:05:18,KR,organic,Android
u_000693,2024-12-25 08:08:48,KR,paid_tiktok,iOS
u_000694,2024-12-20 12:17:37,JP,paid_facebook,Android
u_000695,2024-12-23 21:03:06,KR,paid_google,Android
u_000696,2024-11-08 07:39:29,US,paid_facebook,Android
u_000697,2024-12-22 01:52:49,US,cross_promo,iOS
u_000698,2024-11-15 04:24:41,KR,paid_facebook,Android
u_000699,2024-12-30 20:39:04,JP,paid_tiktok,Android
u_000700,2024-12-29 10:27:07,US,paid_google,Android
u_000701,2024-11-19 01:00:59,US,cross_promo,iOS
u_000702,2024-12-14 17:12:11,KR,paid_tiktok,Android
u_000703,2024-11-22 21:58:35,JP,cross_promo,Android
u_000704,2024-11-18 23:23:22,KR,paid_facebook,Android
u_000705,2024-12-08 10:26:39,US,paid_facebook,Android
u_000706,2024-11-30 08:33:04,KR,paid_google,iOS
u_000707,2024-11-02 13:18:03,JP,referral,iOS
u_000708,2024-11-13 21:51:16,US,cross_promo,Android
u_000709,2024-11-27 05:21:21,KR,paid_google,Android
u_000710,2024-11-25 04:49:08,KR,paid_facebook,Android
u_000711,2024-11-11 19:21:19,JP,paid_google,Android
u_000712,2024-11-13 13:28:33,JP,referral,Android
u_000713,2024-11-17 17:34:53,JP,referral,Android
u_000714,2024-12-11 16:58:22,KR,organic,Android
u_000715,2024-11-17 11:48:56,US,referral,Android
u_000716,2024-12-17 16:15:03,JP,organic,Android
u_000717,2024-12-18 11:43:01,KR,paid_tiktok,iOS
u_000718,2024-11-12 14:02:09,JP,paid_google,iOS
u_000719,2024-12-12 00:04:52,KR,paid_tiktok,Android
u_000720,2024-11-09 06:14:45,KR,paid_tiktok,Android
u_000721,2024-11-30 05:06:51,JP,referral,Android
u_000722,2024-12-29 23:14:34,US,paid_tiktok,Android
u_000723,2024-12-27 16:02:00,US,paid_google,Android
u_000724,2024-12-09 16:51:08,KR,paid_tiktok,Android
u_000725,2024-11-11 21:07:25,JP,paid_tiktok,iOS
u_000726,2024-12-14 18:14:39,JP,referral,Android
u_000727,2024-11-13 15:11:53,KR,paid_tiktok,Android
u_000728,2024-11-03 02:30:40,US,paid_google,Android
u_000729,2024-11-24 07:45:44,KR,referral,iOS
u_000730,2024-11-06 21:36:48,KR,organic,Android
u_000731,2024-11-25 13:23:21,KR,paid_google,Android
u_000732,2024-12-10 01:03:44,JP,paid_google,iOS
u_000733,2024-11-02 20:56:32,KR,paid_google,iOS
u_000734,2024-12-29 08:36:34,KR,paid_google,Android
u_000735,2024-12-29 21:30:17,JP,paid_tiktok,Android
u_000736,2024-11-03 15:44:38,US,referral,iOS
u_000737,2024-12-21 17:20:43,JP,paid_google,Android
u_000738,2024-11-25 23:01:20,KR,paid_facebook,Android
u_000739,2024-11-24 07:28:16,KR,organic,iOS
u_000740,2024-12-06 11:54:08,KR,referral,iOS
u_000741,2024-11-02 13:45:01,JP,referral,iOS
u_000742,2024-11-12 14:00:30,JP,paid_google,Android
u_000743,2024-12-18 20:29:40,KR,paid_tiktok,iOS
u_000744,2024-12-03 05:26:40,JP,paid_google,Android
u_000745,2024-12-19 12:37:56,JP,referral,Android
u_000746,2024-12-13 11:45:39,KR,referral,iOS
u_000747,2024-12-23 15:34:23,US,referral,Android
u_000748,2024-12-21 10:23:45,US,paid_tiktok,Android
u_000749,2024-12-10 09:56:33,US,referral,Android
u_000750,2024-12-28 10:34:20,JP,paid_tiktok,Android
u_000751,2024-12-04 08:55:48,KR,organic,Android
u_000752,2024-12-13 12:48:12,KR,organic,Android
u_000753,2024-12-19 18:10:38,KR,organic,Android
u_000754,2024-12-10 00:47:11,JP,paid_google,Android
u_000755,2024-12-30 21:52:20,KR,cross_promo,Android
u_000756,2024-12-23 03:49:39,JP,paid_tiktok,Android
u_000757,2024-12-21 15:45:17,KR,referral,Android
u_000758,2024-12-25 02:19:20,JP,organic,iOS
u_000759,2024-12-20 18:06:16,JP,organic,Android
u_000760,2024-12-10 05:48:34,US,paid_google,Android
u_000761,2024-11-18 11:00:30,KR,organic,iOS
u_000762,2024-11-17 02:35:48,JP,referral,Android
u_000763,2024-11-23 04:55:26,JP,paid_google,Android
u_000764,2024-12-18 01:55:02,US,referral,Android
u_000765,2024-12-18 19:26:42,JP,paid_facebook,Android
u_000766,2024-11-06 16:39:17,KR,cross_promo,iOS
u_000767,2024-11-11 20:08:36,KR,cross_promo,Android
u_000768,2024-11-14 08:30:05,US,paid_google,Android
u_000769,2024-12-15 11:49:01,KR,paid_facebook,Android
u_000770,2024-12-26 00:30:39,JP,paid_tiktok,Android
u_000771,2024-11-21 15:40:07,US,paid_facebook,iOS
u_000772,2024-12-08 14:38:13,KR,referral,Android
u_000773,2024-12-12 10:59:15,KR,referral,iOS
u_000774,2024-11-22 02:40:59,US,cross_promo,iOS
u_000775,2024-11-19 19:47:27,US,organic,Android
u_000776,2024-11-27 23:14:16,KR,organic,iOS
u_000777,2024-12-13 05:06:23,KR,paid_facebook,iOS
u_000778,2024-12-03 08:17:38,KR,paid_tiktok,iOS
u_000779,2024-12-15 09:14:20,US,organic,iOS
u_000780,2024-11-06 04:30:44,US,paid_tiktok,Android
u_000781,2024-11-07 09:09:58,US,paid_google,Android
u_000782,2024-11-04 18:25:05,KR,cross_promo,Android
u_000783,2024-12-02 03:41:46,KR,paid_google,iOS
u_000784,2024-12-18 07:30:24,KR,cross_promo,Android
u_000785,2024-11-05 02:12:54,KR,organic,iOS
u_000786,2024-12-07 09:22:25,US,referral,Android
u_000787,2024-11-05 17:12:24,US,paid_tiktok,Android
u_000788,2024-12-19 14:31:56,US,paid_tiktok,Android
u_000789,2024-12-08 23:56:47,KR,referral,iOS
u_000790,2024-12-02 07:27:53,KR,cross_promo,iOS
u_000791,2024-12-20 23:23:27,KR,paid_google,Android
u_000792,2024-12-01 02:47:25,KR,paid_facebook,iOS
u_000793,2024-12-01 09:14:08,JP,paid_tiktok,Android
u_000794,2024-12-16 14:41:32,KR,paid_facebook,iOS
u_000795,2024-11-30 16:31:19,KR,cross_promo,Android
u_000796,2024-12-28 00:29:33,KR,referral,Android
u_000797,2024-12-09 16:18:31,KR,paid_tiktok,Android
u_000798,2024-12-22 18:07:21,KR,paid_google,Android
u_000799,2024-11-25 02:37:16,KR,cross_promo,iOS
u_000800,2024-11-03 01:01:43,KR,paid_google,Android
u_000801,2024-12-15 03:19:15,KR,paid_facebook,Android
u_000802,2024-11-13 17:54:06,JP,paid_tiktok,Android
u_000803,2024-11-10 19:58:32,KR,organic,Android
u_000804,2024-11-04 22:49:58,US,paid_tiktok,Android
u_000805,2024-12-19 06:46:29,US,cross_promo,Android
u_000806,2024-12-11 02:29:20,JP,paid_tiktok,Android
u_000807,2024-12-26 03:52:07,KR,cross_promo,Android
u_000808,2024-12-30 11:28:58,US,referral,Android
u_000809,2024-11-12 02:04:14,KR,organic,Android
u_000810,2024-12-28 23:02:47,JP,cross_promo,iOS
u_000811,2024-11-22 23:10:47,JP,cross_promo,Android
u_000812,2024-11-01 08:54:55,KR,organic,Android
u_000813,2024-11-08 06:20:04,KR,paid_google,Android
u_000814,2024-11-19 15:53:05,US,cross_promo,Android
u_000815,2024-11-07 06:42:38,KR,organic,Android
u_000816,2024-11-22 23:25:29,KR,organic,Android
u_000817,2024-12-10 13:59:12,KR,cross_promo,iOS
u_000818,2024-12-21 02:18:07,KR,organic,iOS
u_000819,2024-12-24 07:39:14,US,referral,Android
u_000820,2024-11-19 02:08:40,KR,paid_google,Android
u_000821,2024-12-26 01:27:24,KR,cross_promo,Android
u_000822,2024-12-15 13:52:59,KR,paid_google,Android
u_000823,2024-12-27 04:27:18,US,paid_tiktok,Android
u_000824,2024-11-24 12:38:21,US,referral,iOS
u_000825,2024-12-08 06:49:31,KR,paid_tiktok,Android
u_000826,2024-11-12 14:48:16,JP,referral,Android
u_000827,2024-11-25 10:21:03,KR,paid_google,Android
u_000828,2024-11-26 11:42:56,JP,cross_promo,Android
u_000829,2024-12-08 08:16:25,KR,referral,Android
u_000830,2024-12-21 16:58:10,US,organic,Android
u_000831,2024-11-16 03:54:24,KR,organic,iOS
u_000832,2024-12-26 01:08:34,US,paid_tiktok,Android
u_000833,2024-11-16 05:30:21,KR,referral,iOS
u_000834,2024-12-08 07:30:21,KR,referral,iOS
u_000835,2024-11-17 15:17:14,JP,paid_tiktok,Android
u_000836,2024-12-28 14:55:53,KR,paid_facebook,iOS
u_000837,2024-11-22 15:51:37,KR,paid_facebook,Android
u_000838,2024-12-19 20:50:06,KR,paid_facebook,iOS
u_000839,2024-11-18 19:53:52,US,referral,Android
u_000840,2024-11-08 21:36:55,KR,referral,Android
u_000841,2024-11-15 16:38:15,JP,referral,Android
u_000842,2024-11-04 18:48:11,KR,paid_tiktok,Android
u_000843,2024-12-30 07:14:46,JP,cross_promo,iOS
u_000844,2024-11-27 02:46:53,JP,paid_tiktok,Android
u_000845,2024-12-15 15:00:36,US,paid_tiktok,Android
u_000846,2024-12-22 17:34:28,JP,referral,Android
u_000847,2024-12-17 20:20:57,KR,referral,Android
u_000848,2024-11-09 21:46:16,KR,paid_facebook,Android
u_000849,2024-12-05 01:45:21,KR,paid_facebook,iOS
u_000850,2024-11-23 07:20:45,KR,paid_facebook,Android
u_000851,2024-11-01 13:16:40,KR,referral,Android
u_000852,2024-11-18 11:13:31,US,cross_promo,iOS
u_000853,2024-11-03 18:54:17,JP,cross_promo,Android
u_000854,2024-12-25 19:44:09,KR,cross_promo,iOS
u_000855,2024-11-10 08:07:07,US,referral,Android
u_000856,2024-11-28 15:44:54,KR,cross_promo,iOS
u_000857,2024-12-04 17:47:50,JP,cross_promo,Android
u_000858,2024-11-21 05:41:15,KR,organic,Android
u_000859,2024-12-07 07:40:57,JP,paid_google,iOS
u_000860,2024-12-16 15:38:48,US,paid_tiktok,Android
u_000861,2024-12-18 00:37:41,JP,referral,iOS
u_000862,2024-11-01 21:40:13,US,referral,Android
u_000863,2024-12-24 18:27:29,JP,paid_google,iOS
u_000864,2024-11-23 00:09:28,US,paid_facebook,Android
u_000865,2024-11-05 21:19:08,KR,paid_facebook,iOS
u_000866,2024-12-06 22:42:35,JP,paid_facebook,Android
u_000867,2024-12-19 10:26:45,JP,paid_tiktok,Android
u_000868,2024-12-20 07:26:51,KR,paid_tiktok,Android
u_000869,2024-12-14 04:15:17,US,paid_facebook,Android
u_000870,2024-12-11 03:52:00,JP,paid_google,iOS
u_000871,2024-11-21 16:04:03,KR,organic,Android
u_000872,2024-12-20 15:55:16,JP,paid_facebook,Android
u_000873,2024-12-09 00:46:04,KR,organic,Android
u_000874,2024-12-10 02:41:11,KR,referral,iOS
u_000875,2024-12-13 21:25:47,KR,organic,iOS
u_000876,2024-11-11 12:17:39,KR,paid_tiktok,Android
u_000877,2024-11-12 17:23:03,JP,paid_facebook,Android
u_000878,2024-11-21 22:34:18,KR,paid_facebook,iOS
u_000879,2024-12-21 00:51:54,KR,cross_promo,Android
u_000880,2024-12-12 04:23:53,JP,cross_promo,iOS
u_000881,2024-11-01 13:50:14,JP,paid_facebook,Android
u_000882,2024-12-26 09:08:04,JP,organic,iOS
u_000883,2024-12-24 12:22:13,KR,paid_tiktok,iOS
u_000884,2024-12-08 04:51:13,KR,organic,iOS
u_000885,2024-12-16 19:33:39,JP,paid_facebook,Android
u_000886,2024-12-22 12:46:49,JP,paid_google,iOS
u_000887,2024-12-06 01:46:36,US,cross_promo,iOS
u_000888,2024-12-20 10:45:50,KR,paid_facebook,Android
u_000889,2024-11-03 13:07:42,KR,cross_promo,Android
u_000890,2024-12-02 00:14:43,JP,organic,Android
u_000891,2024-12-29 12:46:41,JP,paid_facebook,Android
u_000892,2024-12-06 07:06:48,JP,paid_tiktok,iOS
u_000893,2024-11-18 14:17:49,KR,cross_promo,Android
u_000894,2024-12-23 05:50:37,KR,paid_tiktok,iOS
u_000895,2024-11-17 10:40:17,KR,paid_google,iOS
u_000896,2024-12-13 05:50:38,KR,paid_google,Android
u_000897,2024-11-17 07:48:01,KR,paid_facebook,iOS
u_000898,2024-12-26 23:29:06,US,paid_facebook,Android
u_000899,2024-12-29 22:58:13,KR,paid_tiktok,Android
u_000900,2024-12-01 03:01:40,KR,referral,iOS
u_000901,2024-12-31 09:33:21,US,cross_promo,Android
