point_id,created_at,user_id,point_delta,reason,campaign_id
p_00041926,2025-01-01 06:26:04,u_006463,3,steps_reward,step_promo_default
p_00094449,2025-01-01 06:26:08,u_014582,3,steps_reward,step_promo_default
p_00001152,2025-01-01 06:26:13,u_000192,3,steps_reward,step_promo_default
p_00027099,2025-01-01 06:26:26,u_004194,3,steps_reward,step_promo_default
p_00014608,2025-01-01 06:26:26,u_002263,-1,steps_reward,step_promo_default
p_00074009,2025-01-01 06:26:27,u_011437,2,steps_reward,step_promo_default
p_00108114,2025-01-01 06:26:27,u_010364,12,ad_reward,ad_watch_bonus
p_00041916,2025-01-01 06:26:28,u_006462,2,steps_reward,step_promo_default
p_00024874,2025-01-01 06:26:31,u_003855,5,steps_reward,step_promo_default
p_00059117,2025-01-01 06:26:31,u_009130,-1,steps_reward,step_promo_default
p_00043769,2025-01-01 06:26:32,u_006746,3,steps_reward,step_promo_default
p_00009441,2025-01-01 06:26:43,u_001470,3,steps_reward,step_promo_default
p_00020175,2025-01-01 06:26:44,u_003118,-1,steps_reward,step_promo_default
p_00061428,2025-01-01 06:26:44,u_009501,4,steps_reward,step_promo_default
p_00009688,2025-01-01 06:26:49,u_001502,-1,steps_reward,step_promo_default
p_00036779,2025-01-01 06:26:51,u_005673,-1,steps_reward,step_promo_default
p_00030571,2025-01-01 06:26:52,u_004715,4,steps_reward,step_promo_default
p_00043149,2025-01-01 06:26:58,u_006646,3,steps_reward,step_promo_default
p_00012359,2025-01-01 06:27:01,u_001916,3,steps_reward,step_promo_default
p_00014934,2025-01-01 06:27:12,u_002313,3,steps_reward,step_promo_default
p_00062417,2025-01-01 06:27:18,u_009662,2,steps_reward,step_promo_default
p_00020879,2025-01-01 06:27:22,u_003221,5,steps_reward,step_promo_default
p_00022201,2025-01-01 06:27:32,u_003432,3,steps_reward,step_promo_default
p_00015941,2025-01-01 06:27:36,u_002476,3,steps_reward,step_promo_default
p_00003525,2025-01-01 06:27:43,u_000552,2,steps_reward,step_promo_default
p_00061052,2025-01-01 06:27:43,u_009441,2,steps_reward,step_promo_default
p_00007640,2025-01-01 06:27:43,u_001191,3,steps_reward,step_promo_default
p_00103968,2025-01-01 06:27:44,u_003438,10,ad_reward,ad_watch_bonus
p_00087278,2025-01-01 06:27:44,u_013493,5,steps_reward,step_promo_default
p_00047751,2025-01-01 06:27:45,u_007362,3,steps_reward,step_promo_default
p_00050006,2025-01-01 06:27:50,u_007708,3,steps_reward,step_promo_default
p_00051603,2025-01-01 06:27:55,u_007954,3,steps_reward,step_promo_default
p_00097810,2025-01-01 06:28:04,u_003867,3,ad_reward,ad_watch_bonus
p_00105220,2025-01-01 06:28:07,u_001183,3,ad_reward,ad_watch_bonus
p_00045338,2025-01-01 06:28:10,u_006984,3,steps_reward,step_promo_default
p_00094061,2025-01-01 06:28:12,u_014522,5,steps_reward,step_promo_default
p_00065471,2025-01-01 06:28:13,u_010128,3,steps_reward,step_promo_default
p_00016066,2025-01-01 06:28:15,u_002495,5,steps_reward,step_promo_default
p_00031772,2025-01-01 06:28:21,u_004914,2,steps_reward,step_promo_default
p_00018868,2025-01-01 06:28:23,u_002914,3,steps_reward,step_promo_default
p_00067978,2025-01-01 06:28:24,u_010506,-1,steps_reward,step_promo_default
p_00031618,2025-01-01 06:28:42,u_004890,5,steps_reward,step_promo_default
p_00020459,2025-01-01 06:28:43,u_003157,5,steps_reward,step_promo_default
p_00085145,2025-01-01 06:28:55,u_013170,3,steps_reward,step_promo_default
p_00013872,2025-01-01 06:28:59,u_002152,-1,steps_reward,step_promo_default
p_00082895,2025-01-01 06:29:02,u_012810,3,steps_reward,step_promo_default
p_00002383,2025-01-01 06:29:03,u_000377,5,steps_reward,step_promo_default
p_00014320,2025-01-01 06:29:03,u_002224,5,steps_reward,step_promo_default
p_00013909,2025-01-01 06:29:04,u_002159,2,steps_reward,step_promo_default
p_00059791,2025-01-01 06:29:05,u_009234,3,steps_reward,step_promo_default
p_00104915,2025-01-01 06:29:12,u_001893,5,ad_reward,ad_watch_bonus
p_00041769,2025-01-01 06:29:15,u_006440,2,steps_reward,step_promo_default
p_00045930,2025-01-01 06:29:16,u_007082,5,steps_reward,step_promo_default
p_00052075,2025-01-01 06:29:17,u_008029,3,steps_reward,step_promo_default
p_00058529,2025-01-01 06:29:20,u_009036,2,steps_reward,step_promo_default
p_00046964,2025-01-01 06:29:22,u_007237,5,steps_reward,step_promo_default
p_00047385,2025-01-01 06:29:34,u_007309,3,steps_reward,step_promo_default
p_00046508,2025-01-01 06:29:36,u_007168,5,steps_reward,step_promo_default
p_00074855,2025-01-01 06:29:40,u_011566,3,steps_reward,step_promo_default
p_00008406,2025-01-01 06:29:44,u_001315,3,steps_reward,step_promo_default
p_00044520,2025-01-01 06:29:50,u_006858,2,steps_reward,step_promo_default
p_00065315,2025-01-01 06:30:02,u_010103,-1,steps_reward,step_promo_default
p_00088309,2025-01-01 06:30:06,u_013644,3,steps_reward,step_promo_default
p_00080165,2025-01-01 06:30:19,u_012389,6,steps_reward,step_promo_default
p_00022476,2025-01-01 06:30:29,u_003474,3,steps_reward,step_promo_default
p_00035483,2025-01-01 06:30:33,u_005466,3,steps_reward,step_promo_default
p_00035932,2025-01-01 06:30:33,u_005535,3,steps_reward,step_promo_default
p_00075181,2025-01-01 06:30:34,u_011615,2,steps_reward,step_promo_default
p_00049412,2025-01-01 06:30:37,u_007613,3,steps_reward,step_promo_default
p_00015678,2025-01-01 06:30:37,u_002435,2,steps_reward,step_promo_default
p_00086243,2025-01-01 06:30:41,u_013332,-1,steps_reward,step_promo_default
p_00011456,2025-01-01 06:30:43,u_001771,5,steps_reward,step_promo_default
p_00050622,2025-01-01 06:30:48,u_007808,3,steps_reward,step_promo_default
p_00096142,2025-01-01 06:30:50,u_014839,5,steps_reward,step_promo_default
p_00027912,2025-01-01 06:30:57,u_004317,3,steps_reward,step_promo_default
p_00022665,2025-01-01 06:31:00,u_003502,3,steps_reward,step_promo_default
p_00057512,2025-01-01 06:31:09,u_008872,3,steps_reward,step_promo_default
p_00049904,2025-01-01 06:31:11,u_007690,5,steps_reward,step_promo_default
p_00032689,2025-01-01 06:31:13,u_005040,5,steps_reward,step_promo_default
p_00104995,2025-01-01 06:31:18,u_013977,12,ad_reward,ad_watch_bonus
p_00095492,2025-01-01 06:31:19,u_014738,5,steps_reward,step_promo_default
p_00083639,2025-01-01 06:31:24,u_012937,3,steps_reward,step_promo_default
p_00080645,2025-01-01 06:31:25,u_012459,5,steps_reward,step_promo_default
p_00060165,2025-01-01 06:31:36,u_009295,2,steps_reward,step_promo_default
p_00070446,2025-01-01 06:31:40,u_010892,-1,steps_reward,step_promo_default
p_00009065,2025-01-01 06:31:41,u_001412,5,steps_reward,step_promo_default
p_00006020,2025-01-01 06:31:44,u_000938,3,steps_reward,step_promo_default
p_00061087,2025-01-01 06:31:44,u_009445,-1,steps_reward,step_promo_default
p_00039982,2025-01-01 06:31:58,u_006154,2,steps_reward,step_promo_default
p_00032808,2025-01-01 06:32:04,u_005058,3,steps_reward,step_promo_default
p_00051363,2025-01-01 06:32:08,u_007921,3,steps_reward,step_promo_default
p_00061715,2025-01-01 06:32:10,u_009554,3,steps_reward,step_promo_default
p_00013401,2025-01-01 06:32:13,u_002080,3,steps_reward,step_promo_default
p_00103416,2025-01-01 06:32:20,u_007256,3,ad_reward,ad_watch_bonus
p_00033770,2025-01-01 06:32:25,u_005208,5,steps_reward,step_promo_default
p_00006306,2025-01-01 06:32:31,u_000980,3,steps_reward,step_promo_default
p_00092823,2025-01-01 06:32:31,u_014324,2,steps_reward,step_promo_default
p_00033575,2025-01-01 06:32:35,u_005179,-1,steps_reward,step_promo_default
p_00027416,2025-01-01 06:32:43,u_004243,10,steps_reward,step_promo_default
p_00102347,2025-01-01 06:32:46,u_001340,3,ad_reward,ad_watch_bonus
p_00074798,2025-01-01 06:32:47,u_011556,-1,steps_reward,step_promo_default
p_00041575,2025-01-01 06:32:48,u_006412,3,steps_reward,step_promo_default
p_00054635,2025-01-01 06:32:52,u_008417,2,steps_reward,step_promo_default
p_00041592,2025-01-01 06:32:55,u_006415,2,steps_reward,step_promo_default
p_00100139,2025-01-01 06:33:00,u_013067,3,ad_reward,ad_watch_bonus
p_00070764,2025-01-01 06:33:03,u_010946,3,steps_reward,step_promo_default
p_00087150,2025-01-01 06:33:10,u_013472,3,steps_reward,step_promo_default
p_00007906,2025-01-01 06:33:12,u_001234,3,steps_reward,step_promo_default
p_00059697,2025-01-01 06:33:12,u_009222,3,steps_reward,step_promo_default
p_00058124,2025-01-01 06:33:16,u_008973,3,steps_reward,step_promo_default
p_00048018,2025-01-01 06:33:18,u_007396,3,steps_reward,step_promo_default
p_00069410,2025-01-01 06:33:18,u_010734,-1,steps_reward,step_promo_default
p_00013290,2025-01-01 06:33:25,u_002063,2,steps_reward,step_promo_default
p_00091196,2025-01-01 06:33:26,u_014071,3,steps_reward,step_promo_default
p_00032154,2025-01-01 06:33:29,u_004970,3,steps_reward,step_promo_default
p_00010216,2025-01-01 06:33:32,u_001581,3,steps_reward,step_promo_default
p_00061439,2025-01-01 06:33:45,u_009503,3,steps_reward,step_promo_default
p_00086040,2025-01-01 06:33:50,u_013298,3,steps_reward,step_promo_default
p_00092876,2025-01-01 06:33:52,u_014334,5,steps_reward,step_promo_default
p_00065412,2025-01-01 06:33:57,u_010117,5,steps_reward,step_promo_default
p_00005287,2025-01-01 06:33:59,u_000828,5,steps_reward,step_promo_default
p_00047820,2025-01-01 06:34:04,u_007372,5,steps_reward,step_promo_default
p_00071609,2025-01-01 06:34:06,u_011063,5,steps_reward,step_promo_default
p_00093107,2025-01-01 06:34:12,u_014370,5,steps_reward,step_promo_default
p_00107530,2025-01-01 06:34:20,u_013347,10,ad_reward,ad_watch_bonus
p_00103503,2025-01-01 06:34:26,u_001676,3,ad_reward,ad_watch_bonus
p_00052362,2025-01-01 06:34:31,u_008081,2,steps_reward,step_promo_default
p_00003813,2025-01-01 06:34:36,u_000601,5,steps_reward,step_promo_default
p_00053849,2025-01-01 06:34:37,u_008287,3,steps_reward,step_promo_default
p_00002234,2025-01-01 06:34:40,u_000355,3,steps_reward,step_promo_default
p_00104652,2025-01-01 06:34:47,u_014159,7,ad_reward,ad_watch_bonus
p_00044210,2025-01-01 06:34:49,u_006813,5,steps_reward,step_promo_default
p_00068010,2025-01-01 06:35:01,u_010510,3,steps_reward,step_promo_default
p_00106181,2025-01-01 06:35:13,u_010159,10,ad_reward,ad_watch_bonus
p_00063826,2025-01-01 06:35:14,u_009867,3,steps_reward,step_promo_default
p_00053850,2025-01-01 06:35:19,u_008287,-1,steps_reward,step_promo_default
p_00013871,2025-01-01 06:35:19,u_002152,3,steps_reward,step_promo_default
p_00077684,2025-01-01 06:35:55,u_011991,3,steps_reward,step_promo_default
p_00057022,2025-01-01 06:36:03,u_008792,3,steps_reward,step_promo_default
p_00043924,2025-01-01 06:36:06,u_006767,5,steps_reward,step_promo_default
p_00094833,2025-01-01 06:36:08,u_014638,3,steps_reward,step_promo_default
p_00023859,2025-01-01 06:36:16,u_003691,3,steps_reward,step_promo_default
p_00026704,2025-01-01 06:36:17,u_004134,5,steps_reward,step_promo_default
p_00081083,2025-01-01 06:36:18,u_012536,2,steps_reward,step_promo_default
p_00084630,2025-01-01 06:36:25,u_013094,5,steps_reward,step_promo_default
p_00104869,2025-01-01 06:36:26,u_005585,3,ad_reward,ad_watch_bonus
p_00005140,2025-01-01 06:36:27,u_000806,3,steps_reward,step_promo_default
p_00066537,2025-01-01 06:36:38,u_010288,-1,steps_reward,step_promo_default
p_00021982,2025-01-01 06:36:42,u_003401,5,steps_reward,step_promo_default
p_00061501,2025-01-01 06:36:42,u_009515,5,steps_reward,step_promo_default
p_00021970,2025-01-01 06:36:48,u_003400,2,steps_reward,step_promo_default
p_00074616,2025-01-01 06:36:50,u_011526,2,steps_reward,step_promo_default
p_00093838,2025-01-01 06:36:57,u_014487,3,steps_reward,step_promo_default
p_00044081,2025-01-01 06:37:14,u_006792,5,steps_reward,step_promo_default
p_00049482,2025-01-01 06:37:15,u_007625,-1,steps_reward,step_promo_default
p_00021651,2025-01-01 06:37:35,u_003349,5,steps_reward,step_promo_default
p_00000276,2025-01-01 06:37:45,u_000048,3,steps_reward,step_promo_default
p_00104053,2025-01-01 06:37:45,u_007076,7,ad_reward,ad_watch_bonus
p_00049571,2025-01-01 06:37:54,u_007637,-1,steps_reward,step_promo_default
p_00009115,2025-01-01 06:37:54,u_001421,3,steps_reward,step_promo_default
p_00062278,2025-01-01 06:37:56,u_009639,5,steps_reward,step_promo_default
p_00026461,2025-01-01 06:38:00,u_004094,3,steps_reward,step_promo_default
p_00095821,2025-01-01 06:38:03,u_014794,3,steps_reward,step_promo_default
p_00006852,2025-01-01 06:38:04,u_001069,4,steps_reward,step_promo_default
p_00075938,2025-01-01 06:38:09,u_011729,-1,steps_reward,step_promo_default
p_00097713,2025-01-01 06:38:13,u_001203,7,ad_reward,ad_watch_bonus
p_00024499,2025-01-01 06:38:16,u_003796,-1,steps_reward,step_promo_default
p_00066963,2025-01-01 06:38:26,u_010359,2,steps_reward,step_promo_default
p_00028710,2025-01-01 06:38:29,u_004434,5,steps_reward,step_promo_default
p_00069009,2025-01-01 06:38:29,u_010663,2,steps_reward,step_promo_default
p_00026333,2025-01-01 06:38:36,u_004074,3,steps_reward,step_promo_default
p_00056185,2025-01-01 06:38:38,u_008661,3,steps_reward,step_promo_default
p_00066103,2025-01-01 06:38:42,u_010223,2,steps_reward,step_promo_default
p_00046711,2025-01-01 06:38:42,u_007200,2,steps_reward,step_promo_default
p_00030343,2025-01-01 06:38:45,u_004685,5,steps_reward,step_promo_default
p_00056073,2025-01-01 06:38:48,u_008637,-1,steps_reward,step_promo_default
p_00009071,2025-01-01 06:38:50,u_001413,5,steps_reward,step_promo_default
p_00080216,2025-01-01 06:39:02,u_012397,3,steps_reward,step_promo_default
p_00017262,2025-01-01 06:39:09,u_002675,-1,steps_reward,step_promo_default
p_00027990,2025-01-01 06:39:19,u_004332,3,steps_reward,step_promo_default
p_00087600,2025-01-01 06:39:20,u_013543,-1,steps_reward,step_promo_default
p_00010153,2025-01-01 06:39:22,u_001571,-1,steps_reward,step_promo_default
p_00047680,2025-01-01 06:39:24,u_007350,5,steps_reward,step_promo_default
p_00051124,2025-01-01 06:39:32,u_007881,4,steps_reward,step_promo_default
p_00066747,2025-01-01 06:39:41,u_010327,3,steps_reward,step_promo_default
p_00034112,2025-01-01 06:39:47,u_005256,2,steps_reward,step_promo_default
p_00079244,2025-01-01 06:39:48,u_012245,5,steps_reward,step_promo_default
p_00015164,2025-01-01 06:39:49,u_002348,3,steps_reward,step_promo_default
p_00051324,2025-01-01 06:39:49,u_007914,-1,steps_reward,step_promo_default
p_00041386,2025-01-01 06:39:50,u_006384,3,steps_reward,step_promo_default
p_00029744,2025-01-01 06:39:55,u_004589,2,steps_reward,step_promo_default
p_00008351,2025-01-01 06:39:58,u_001305,5,steps_reward,step_promo_default
p_00099074,2025-01-01 06:40:20,u_010370,10,ad_reward,ad_watch_bonus
p_00037587,2025-01-01 06:40:30,u_005791,3,steps_reward,step_promo_default
p_00044327,2025-01-01 06:40:32,u_006832,5,steps_reward,step_promo_default
p_00057697,2025-01-01 06:40:35,u_008904,3,steps_reward,step_promo_default
p_00087026,2025-01-01 06:40:43,u_013455,3,steps_reward,step_promo_default
p_00040471,2025-01-01 06:40:43,u_006238,3,steps_reward,step_promo_default
p_00087514,2025-01-01 06:40:45,u_013531,3,steps_reward,step_promo_default
p_00040287,2025-01-01 06:40:49,u_006208,-1,steps_reward,step_promo_default
p_00008829,2025-01-01 06:40:53,u_001372,5,steps_reward,step_promo_default
p_00048786,2025-01-01 06:41:09,u_007518,2,steps_reward,step_promo_default
p_00091519,2025-01-01 06:41:18,u_014123,2,steps_reward,step_promo_default
p_00024343,2025-01-01 06:41:30,u_003772,2,steps_reward,step_promo_default
p_00052278,2025-01-01 06:41:33,u_008065,5,steps_reward,step_promo_default
p_00058237,2025-01-01 06:41:38,u_008991,-1,steps_reward,step_promo_default
p_00000509,2025-01-01 06:41:50,u_000088,-1,steps_reward,step_promo_default
p_00067413,2025-01-01 06:41:53,u_010424,3,steps_reward,step_promo_default
p_00061947,2025-01-01 06:41:56,u_009589,3,steps_reward,step_promo_default
p_00090157,2025-01-01 06:41:57,u_013914,3,steps_reward,step_promo_default
p_00031781,2025-01-01 06:41:58,u_004915,-1,steps_reward,step_promo_default
p_00025878,2025-01-01 06:42:02,u_004009,3,steps_reward,step_promo_default
p_00046979,2025-01-01 06:42:05,u_007239,3,steps_reward,step_promo_default
p_00074459,2025-01-01 06:42:07,u_011500,3,steps_reward,step_promo_default
p_00051193,2025-01-01 06:42:15,u_007894,3,steps_reward,step_promo_default
p_00049782,2025-01-01 06:42:19,u_007670,3,steps_reward,step_promo_default
p_00077781,2025-01-01 06:42:21,u_012004,3,steps_reward,step_promo_default
p_00075584,2025-01-01 06:42:22,u_011674,-1,steps_reward,step_promo_default
p_00080607,2025-01-01 06:42:23,u_012454,3,steps_reward,step_promo_default
p_00062598,2025-01-01 06:42:25,u_009693,5,steps_reward,step_promo_default
p_00090285,2025-01-01 06:42:27,u_013936,-1,steps_reward,step_promo_default
p_00023453,2025-01-01 06:42:28,u_003627,5,steps_reward,step_promo_default
p_00026808,2025-01-01 06:42:30,u_004149,-1,steps_reward,step_promo_default
p_00043404,2025-01-01 06:42:33,u_006689,-1,steps_reward,step_promo_default
p_00042181,2025-01-01 06:42:35,u_006500,3,steps_reward,step_promo_default
p_00076283,2025-01-01 06:42:38,u_011776,3,steps_reward,step_promo_default
p_00033802,2025-01-01 06:42:38,u_005213,2,steps_reward,step_promo_default
p_00079803,2025-01-01 06:42:39,u_012326,3,steps_reward,step_promo_default
p_00036750,2025-01-01 06:42:41,u_005671,5,steps_reward,step_promo_default
p_00099172,2025-01-01 06:42:43,u_002887,5,ad_reward,ad_watch_bonus
p_00082580,2025-01-01 06:42:48,u_012762,2,steps_reward,step_promo_default
p_00004553,2025-01-01 06:42:52,u_000720,3,steps_reward,step_promo_default
p_00098352,2025-01-01 06:42:55,u_000082,3,ad_reward,ad_watch_bonus
p_00005349,2025-01-01 06:42:57,u_000839,5,steps_reward,step_promo_default
p_00065527,2025-01-01 06:42:57,u_010139,3,steps_reward,step_promo_default
p_00069862,2025-01-01 06:42:57,u_010801,1,steps_reward,step_promo_default
p_00028038,2025-01-01 06:42:59,u_004338,2,steps_reward,step_promo_default
p_00045505,2025-01-01 06:43:02,u_007011,2,steps_reward,step_promo_default
p_00001395,2025-01-01 06:43:13,u_000229,3,steps_reward,step_promo_default
p_00066196,2025-01-01 06:43:13,u_010237,3,steps_reward,step_promo_default
p_00107289,2025-01-01 06:43:35,u_003239,10,ad_reward,ad_watch_bonus
p_00093388,2025-01-01 06:43:39,u_014416,4,steps_reward,step_promo_default
p_00001085,2025-01-01 06:43:52,u_000183,3,steps_reward,step_promo_default
p_00081863,2025-01-01 06:44:08,u_012651,3,steps_reward,step_promo_default
p_00106977,2025-01-01 06:44:08,u_003397,12,ad_reward,ad_watch_bonus
p_00098333,2025-01-01 06:44:15,u_002094,12,ad_reward,ad_watch_bonus
p_00067005,2025-01-01 06:44:19,u_010364,5,steps_reward,step_promo_default
p_00100196,2025-01-01 06:44:23,u_006597,10,ad_reward,ad_watch_bonus
p_00105664,2025-01-01 06:44:28,u_008579,10,ad_reward,ad_watch_bonus
p_00096339,2025-01-01 06:44:29,u_014872,-1,steps_reward,step_promo_default
p_00053978,2025-01-01 06:44:33,u_008311,2,steps_reward,step_promo_default
p_00053984,2025-01-01 06:44:35,u_008312,5,steps_reward,step_promo_default
p_00072916,2025-01-01 06:45:00,u_011269,5,steps_reward,step_promo_default
p_00104064,2025-01-01 06:45:02,u_003884,5,ad_reward,ad_watch_bonus
p_00080459,2025-01-01 06:45:11,u_012433,3,steps_reward,step_promo_default
p_00044085,2025-01-01 06:45:14,u_006793,3,steps_reward,step_promo_default
p_00052123,2025-01-01 06:45:21,u_008037,2,steps_reward,step_promo_default
p_00090820,2025-01-01 06:45:26,u_014017,3,steps_reward,step_promo_default
p_00097752,2025-01-01 06:45:27,u_011731,12,ad_reward,ad_watch_bonus
